trade_id,pv,delta,vega
4371,-664.745,8.374,-1.593
4372,192.192,5.528,8.326
4373,286.206,-7.694,4.004
4374,-0.0,-0.0,-0.0
4375,52.83,-0.876,3.389
4376,342.1,9.597,11.878
4377,-49.708,1.863,-3.562
4378,378.527,8.048,5.752
4379,150.673,-7.633,3.866
4380,-166.453,-9.643,-0.718
4381,5.143,-0.773,1.525
4382,250.06,6.284,7.123
4383,-99.775,9.247,-0.722
4384,748.314,9.339,15.179
4385,1086.327,-9.829,0.174
4386,-2.691,-0.497,-0.325
4387,806.492,-10.0,0.0
4388,16.372,1.369,1.484
4389,-16.006,0.458,-2.115
4390,178.854,5.317,5.341
4391,27.299,-0.961,2.019
4392,-276.653,-7.089,-8.791
4393,632.209,-5.01,6.112
4394,175.237,6.299,6.64
4395,-123.677,5.54,-2.124
4396,659.754,9.975,0.127
4397,0.403,-0.051,0.183
4398,-1174.59,-9.98,-0.15
4399,102.146,-2.047,3.985
4400,155.377,5.296,5.334
4401,-325.521,5.835,-4.838
4402,0.0,0.0,0.0
4403,106.463,-1.355,6.537
4404,-0.0,-0.0,-0.0
4405,104.691,-4.268,5.767
4406,181.453,6.752,5.355
4407,-514.371,5.359,-6.408
4408,163.363,5.374,7.636
4409,7.738,-0.33,0.9
4410,-504.349,-9.727,-1.173
4411,448.679,-4.111,6.033
4412,348.515,9.865,0.309
4413,-21.255,0.836,-3.01
4414,263.877,7.812,3.862
4415,16.911,-2.578,2.524
4416,-4.055,-0.79,-0.598
4417,640.095,-10.0,0.0
4418,431.343,8.134,4.509
4419,-227.646,3.938,-6.101
4420,4.205,0.751,1.541
4421,334.733,-9.998,0.005
4422,-848.478,-9.977,-0.117
4423,644.093,-8.162,3.769
4424,41.959,5.184,4.256
4425,-517.231,10.0,-0.0
4426,1003.878,9.739,1.293
4427,867.679,-10.0,0.0
4428,-12.132,-1.443,-2.395
4429,265.443,-8.298,0.687
4430,926.323,9.859,0.81
4431,-10.329,0.571,-2.274
4432,479.192,11.147,0.254
4433,0.0,0.0,0.0
4434,-374.544,-8.544,-5.291
4435,841.775,-10.0,0.0
4436,733.994,8.683,5.802
4437,-1108.508,10.0,-0.0
4438,59.61,5.241,1.949
4439,654.478,-10.0,0.0
4440,-0.0,-0.0,-0.0
4441,54.031,-5.672,3.09
4442,476.684,8.373,5.142
4443,-10.252,0.752,-1.99
4444,250.77,9.459,0.777
4445,241.695,-6.701,3.479
4446,-683.761,-9.121,-5.057
4447,0.0,-0.0,0.0
4448,68.293,11.007,0.064
4449,-49.075,0.889,-3.509
4450,140.35,7.539,2.03
4451,844.173,-10.0,0.0
4452,-1228.451,-10.0,-0.0
4453,1.43,-0.077,0.248
4454,3.248,0.609,0.921
4455,-0.148,0.008,-0.083
4456,268.959,10.68,2.215
4457,832.207,-9.996,0.011
4458,-0.0,-0.0,-0.0
4459,0.195,-0.011,0.076
4460,46.903,2.684,5.985
4461,-1035.638,9.997,-0.003
4462,45.124,3.13,4.83
4463,267.302,-6.559,2.77
4464,-785.911,-11.146,-4.276
4465,253.001,-3.629,8.821
4466,2.139,0.357,0.707
4467,-738.194,6.231,-4.79
4468,140.232,6.682,2.615
4469,46.912,-2.997,2.952
4470,-779.988,-9.706,-1.304
4471,149.605,-3.052,4.331
4472,136.15,8.588,4.146
4473,-0.0,0.0,-0.0
4474,884.944,10.0,0.0
4475,5.086,-0.164,0.764
4476,-309.445,-10.0,-0.001
4477,876.611,-10.0,0.0
4478,0.071,0.041,0.06
4479,-99.052,2.184,-4.688
4480,529.114,10.065,5.989
4481,0.09,-0.012,0.038
4482,-0.972,-0.327,-0.331
4483,599.584,-4.769,6.066
4484,167.591,7.246,6.221
4485,-30.505,0.972,-4.115
4486,614.13,9.7,1.397
4487,94.887,-7.61,2.386
4488,-1.161,-0.78,-0.528
4489,795.059,-10.0,0.0
4490,714.671,10.0,0.0
4491,-9.611,0.362,-2.273
4492,365.179,8.039,4.844
4493,0.0,0.0,0.0
4494,-311.339,-6.654,-6.285
4495,0.0,-0.0,0.0
4496,673.236,9.673,6.893
4497,-571.448,5.146,-5.649
4498,540.298,9.544,2.28
4499,177.732,-3.728,5.237
4500,-262.038,-7.065,-4.598
4501,784.63,-10.0,0.0
4502,98.472,4.767,5.872
4503,-0.046,0.004,-0.024
4504,941.619,11.476,7.48
4505,378.59,-8.873,0.805
4506,-1100.234,-9.588,-2.793
4507,0.0,0.0,0.0
4508,162.854,5.28,5.027
4509,-406.113,5.626,-4.755
4510,153.815,6.127,3.984
4511,0.0,-0.0,0.0
4512,-739.328,-10.865,-7.133
4513,38.517,-0.762,3.936
4514,118.225,9.536,0.528
4515,-329.01,2.919,-8.481
4516,475.883,8.873,3.69
4517,598.958,-10.0,0.0
4518,-312.474,-7.729,-3.998
4519,59.875,-4.468,1.345
4520,309.023,9.782,10.567
4521,-0.006,0.0,-0.005
4522,0.006,0.002,0.006
4523,71.387,-2.192,7.313
4524,-836.946,-9.989,-0.069
4525,398.254,-9.983,0.033
4526,213.825,6.48,4.117
4527,-0.201,0.096,-0.122
4528,129.469,5.968,7.737
4529,360.567,-3.496,6.22
4530,-442.274,-10.0,-0.0
4531,400.198,-9.167,0.64
4532,385.255,8.396,5.684
4533,-0.151,0.027,-0.123
4534,896.796,9.991,0.031
4535,0.444,-0.061,0.188
4536,-206.806,-9.05,-4.317
4537,139.995,-10.0,0.0
4538,767.299,9.963,0.097
4539,-17.228,0.371,-1.644
4540,257.226,6.256,7.257
4541,10.85,-0.206,1.183
4542,-302.085,-10.0,-0.0
4543,31.971,-9.949,0.013
4544,1396.216,11.094,0.865
4545,-927.348,9.995,-0.012
4546,0.0,0.0,0.0
4547,298.792,-9.707,0.507
4548,-524.227,-7.838,-6.387
4549,78.841,-1.887,2.859
4550,51.292,2.708,5.075
4551,-919.86,9.281,-0.85
4552,771.658,11.042,2.652
4553,333.29,-2.646,9.454
4554,-11.293,-2.091,-1.602
4555,122.307,-5.39,1.818
4556,0.0,0.0,0.0
4557,-781.123,9.993,-0.016
4558,660.929,7.588,9.639
4559,6.743,-0.246,0.869
4560,-406.219,-9.826,-4.529
4561,1005.234,-10.0,0.0
4562,489.203,9.849,0.382
4563,-435.436,7.082,-3.011
4564,349.943,9.513,1.568
4565,129.666,-1.54,5.479
4566,-374.187,-7.0,-5.299
4567,712.404,-9.965,0.078
4568,233.21,6.866,9.004
4569,-110.855,7.009,-1.746
4570,258.865,6.195,6.747
4571,0.0,-0.0,0.0
4572,-234.335,-9.977,-0.065
4573,542.617,-9.053,2.45
4574,336.308,7.942,3.961
4575,-384.411,4.176,-7.251
4576,1027.342,10.608,12.319
4577,323.212,-8.421,1.298
4578,-268.748,-8.563,-3.059
4579,195.516,-7.935,1.817
4580,290.774,6.581,8.926
4581,-60.434,0.846,-4.126
4582,0.252,0.073,0.125
4583,112.449,-3.118,8.231
4584,-18.518,-1.753,-4.379
4585,473.002,-8.934,1.1
4586,260.763,7.173,5.436
4587,-0.0,-0.0,-0.0
4588,496.552,7.667,7.864
4589,151.377,-1.877,6.608
4590,-1062.068,-10.0,-0.0
4591,154.085,-4.08,3.484
4592,664.188,11.157,1.723
4593,-0.0,0.0,-0.0
4594,59.878,2.994,2.987
4595,0.205,-0.013,0.094
4596,-652.291,-7.537,-9.718
4597,158.504,-1.405,6.67
4598,871.226,9.898,0.861
4599,-0.003,0.001,-0.004
4600,0.0,0.0,0.0
4601,0.0,-0.0,0.0
4602,-87.632,-3.356,-5.394
4603,906.717,-10.0,0.0
4604,341.883,7.218,6.305
4605,-1.152,0.049,-0.374
4606,596.655,9.8,0.851
4607,86.455,-3.137,4.708
4608,-694.885,-11.186,-0.918
4609,0.511,-0.021,0.111
4610,791.788,9.994,0.031
4611,-11.907,0.509,-2.196
4612,33.134,2.565,2.169
4613,4.043,-0.057,0.527
4614,-17.481,-2.087,-1.346
4615,615.656,-8.476,0.936
4616,620.567,10.297,8.824
4617,-4.57,0.337,-2.137
4618,263.641,9.995,0.007
4619,9.244,-0.293,1.011
4620,-14.807,-1.115,-1.657
4621,216.695,-2.718,9.423
4622,0.383,0.07,0.102
4623,-203.816,4.532,-5.358
4624,226.027,8.233,5.596
4625,642.147,-8.876,0.894
4626,-514.426,-8.665,-4.054
4627,525.724,-8.786,1.227
4628,510.967,9.175,2.097
4629,-331.582,10.0,-0.0
4630,44.755,4.734,4.678
4631,156.587,-5.722,3.368
4632,-129.309,-5.046,-8.518
4633,0.029,-0.003,0.02
4634,160.433,5.881,3.595
4635,-1.978,0.081,-0.438
4636,1236.329,10.0,0.0
4637,35.99,-0.714,3.349
4638,-1103.192,-9.999,-0.008
4639,434.07,-9.986,0.044
4640,732.936,11.245,4.845
4641,-0.0,0.0,-0.0
4642,174.647,7.584,5.483
4643,150.101,-3.271,7.044
4644,-0.0,-0.0,-0.0
4645,212.975,-4.16,6.868
4646,0.327,0.107,0.211
4647,-10.947,0.195,-1.309
4648,1284.189,11.968,3.927
4649,135.792,-9.783,0.151
4650,-194.438,-5.325,-5.441
4651,114.534,-5.897,1.485
4652,0.053,0.016,0.05
4653,-47.541,7.597,-1.402
4654,952.701,9.451,3.192
4655,489.702,-7.273,2.997
4656,-634.857,-11.767,-4.097
4657,78.011,-1.716,6.194
4658,201.949,9.563,0.513
4659,-1166.727,10.0,-0.0
4660,4.361,0.682,0.519
4661,943.804,-8.746,1.339
4662,-0.0,-0.0,-0.0
4663,497.884,-9.89,0.257
4664,227.646,8.881,5.187
4665,-887.721,9.632,-0.535
4666,198.356,5.911,5.889
4667,726.565,-10.0,0.0
4668,-801.763,-9.58,-2.055
4669,3.62,-0.131,0.6
4670,833.505,9.7,1.244
4671,-215.043,1.516,-7.604
4672,27.524,3.017,4.899
4673,0.0,-0.0,0.0
4674,-387.622,-9.93,-0.183
4675,706.003,-10.0,0.0
4676,222.06,8.041,1.936
4677,-120.992,3.379,-5.252
4678,265.615,8.043,8.175
4679,923.178,-9.998,0.006
4680,-27.037,-3.519,-1.808
4681,474.533,-5.787,6.48
4682,32.086,4.107,1.199
4683,-242.485,2.729,-7.153
4684,222.631,5.962,7.243
4685,1.897,-0.036,0.306
4686,-3.203,-0.668,-0.352
4687,71.228,-1.643,6.574
4688,0.0,0.0,0.037
4689,-237.143,2.935,-7.175
4690,28.693,3.102,1.735
4691,0.745,-0.049,0.207
4692,-98.789,-8.109,-2.562
4693,106.267,-6.279,2.761
4694,1021.52,10.0,0.0
4695,-9.054,1.073,-2.504
4696,451.54,9.2,8.248
4697,0.319,-0.073,0.163
4698,-17.637,-1.522,-3.541
4699,0.001,-0.0,0.001
4700,712.183,8.101,8.074
4701,-128.5,2.766,-6.977
4702,505.008,9.368,2.345
4703,123.629,-3.289,6.053
4704,-1090.788,-11.203,-1.668
4705,864.042,-9.998,0.001
4706,894.486,10.0,0.0
4707,-862.583,9.978,-0.053
4708,408.529,7.909,4.816
4709,26.921,-1.157,4.073
4710,-0.0,-0.0,-0.0
4711,0.131,-0.005,0.033
4712,512.979,10.378,0.467
4713,-50.461,2.386,-1.838
4714,1015.628,9.945,0.416
4715,923.745,-10.0,0.0
4716,-66.709,-5.837,-4.988
4717,0.003,-0.0,0.002
4718,485.199,8.207,5.243
4719,-0.0,-0.0,-0.0
4720,756.715,10.744,3.184
4721,179.938,-6.414,4.913
4722,-467.902,-8.18,-5.172
4723,30.935,-7.95,0.792
4724,479.378,8.609,6.421
4725,-8.169,0.393,-0.744
4726,865.975,9.761,0.914
4727,433.62,-9.984,0.034
4728,-930.72,-10.171,-9.471
4729,0.66,-0.027,0.185
4730,19.11,1.491,1.681
4731,-0.0,0.0,-0.0
4732,133.075,4.244,5.756
4733,373.483,-10.0,0.0
4734,-437.45,-9.608,-0.789
4735,694.709,-10.0,0.0
4736,1593.084,12.195,4.282
4737,-9.303,0.641,-0.764
4738,0.004,0.002,0.005
4739,650.181,-7.966,2.776
4740,-239.453,-5.658,-6.556
4741,62.59,-2.111,4.2
4742,20.215,1.369,1.584
4743,-14.191,2.068,-2.741
4744,53.714,5.118,2.311
4745,177.12,-7.196,1.25
4746,-35.111,-4.053,-3.128
4747,7.996,-0.571,1.805
4748,867.407,10.0,0.0
4749,-0.987,0.176,-0.185
4750,8.672,1.37,2.022
4751,0.002,-0.0,0.001
4752,-10.151,-1.79,-1.176
4753,0.3,-0.178,0.18
4754,8.731,0.812,0.998
4755,-703.946,10.0,-0.0
4756,479.787,9.378,2.004
4757,0.022,-0.002,0.01
4758,-987.584,-9.83,-1.219
4759,66.905,-1.337,2.921
4760,23.848,2.377,1.697
4761,-545.287,8.712,-1.137
4762,523.691,6.995,9.407
4763,98.015,-1.839,3.389
4764,-374.086,-7.04,-7.933
4765,3.699,-0.153,0.419
4766,67.871,4.873,3.193
4767,-459.467,10.0,-0.0
4768,464.154,8.801,4.296
4769,40.878,-3.704,2.029
4770,-0.004,-0.001,-0.004
4771,652.685,-9.994,0.015
4772,38.492,3.056,2.535
4773,-88.276,2.279,-4.108
4774,616.662,7.505,8.892
4775,0.0,-0.0,0.0
4776,-584.207,-9.939,-9.302
4777,780.048,-10.0,0.0
4778,428.592,8.241,6.419
4779,-90.708,2.77,-7.753
4780,120.072,8.906,0.611
4781,684.098,-5.393,5.878
4782,-766.877,-9.997,-0.019
4783,0.899,-0.028,0.243
4784,262.904,8.457,3.851
4785,-711.757,6.926,-3.631
4786,26.005,3.166,4.089
4787,650.977,-7.378,3.096
4788,-33.408,-3.437,-1.756
4789,1.91,-0.163,0.339
4790,0.001,0.001,0.001
4791,-1077.314,9.836,-0.129
4792,697.806,9.384,7.427
4793,176.735,-5.568,8.576
4794,-512.536,-8.927,-3.895
4795,89.364,-6.19,1.205
4796,52.233,4.138,2.466
4797,-882.176,7.498,-2.288
4798,389.72,7.327,6.396
4799,495.588,-4.5,5.701
4800,-3.521,-0.605,-0.734
4801,243.439,-4.769,6.568
4802,114.962,5.773,3.84
4803,-682.285,10.0,-0.0
4804,310.107,6.752,5.014
4805,295.918,-8.431,2.671
4806,-673.332,-8.876,-4.879
4807,253.465,-5.622,2.203
4808,1138.706,11.352,12.71
4809,-70.29,1.353,-3.08
4810,0.37,0.136,0.156
4811,0.937,-0.048,0.24
4812,-118.52,-6.426,-4.572
4813,984.226,-9.888,0.131
4814,464.515,10.0,0.0
4815,-175.146,2.256,-8.844
4816,303.502,11.288,1.308
4817,3.977,-0.09,0.53
4818,-1105.069,-9.943,-0.474
4819,52.392,-0.711,3.467
4820,956.355,10.0,0.0
4821,-0.394,0.02,-0.121
4822,449.803,9.993,0.027
4823,85.512,-2.861,3.633
4824,-510.171,-9.763,-5.09
4825,634.574,-10.0,0.0
4826,0.059,0.022,0.017
4827,-332.941,3.385,-6.049
4828,954.707,9.509,2.788
4829,555.231,-10.0,0.0
4830,-108.611,-6.2,-5.925
4831,283.646,-6.327,6.823
4832,720.205,11.092,1.892
4833,-864.398,10.0,-0.0
4834,708.916,9.795,1.112
4835,113.128,-4.292,8.395
4836,-1.466,-0.35,-0.253
4837,67.623,-5.375,2.569
4838,556.501,9.754,0.814
4839,-91.058,2.142,-5.579
4840,1193.818,11.525,2.775
4841,0.001,-0.0,0.001
4842,-255.788,-6.426,-6.891
4843,0.0,-0.0,0.0
4844,176.595,5.54,4.721
4845,-4.695,0.198,-1.35
4846,0.003,0.002,0.004
4847,0.027,-0.002,0.015
4848,-1009.155,-11.128,-0.782
4849,78.068,-1.887,8.195
4850,0.177,0.11,0.119
4851,-47.614,1.089,-4.296
4852,427.329,9.986,0.021
4853,38.379,-4.417,3.566
4854,-295.012,-9.472,-1.715
4855,614.119,-9.861,0.133
4856,12.247,1.445,3.72
4857,-111.602,3.754,-2.29
4858,39.317,3.053,4.828
4859,804.661,-10.0,0.0
4860,-39.018,-3.691,-2.225
4861,28.196,-1.467,2.466
4862,1011.461,10.0,0.003
4863,-0.0,0.0,-0.0
4864,675.638,9.395,8.017
4865,686.57,-8.224,2.486
4866,-249.455,-6.893,-8.535
4867,668.856,-10.0,0.0
4868,57.175,2.605,3.328
4869,-291.798,9.514,-1.181
4870,462.402,10.0,0.0
4871,155.836,-2.337,5.614
4872,-1.353,-0.305,-0.345
4873,17.496,-0.452,2.279
4874,0.0,0.0,0.0
4875,-122.429,1.925,-7.335
4876,250.042,6.026,8.836
4877,946.726,-10.0,0.0
4878,-0.386,-0.076,-0.2
4879,4.92,-0.608,1.293
4880,969.604,11.384,1.348
4881,-27.314,0.744,-2.093
4882,15.712,1.906,1.085
4883,39.472,-1.583,3.275
4884,-818.652,-9.97,-0.125
4885,271.97,-6.394,2.357
4886,1129.697,10.0,0.001
4887,-49.709,6.255,-1.684
4888,873.724,11.194,0.987
4889,92.465,-4.54,3.284
4890,-51.558,-2.576,-3.832
4891,57.613,-0.852,3.607
4892,0.0,0.0,0.0
4893,-30.671,0.873,-3.147
4894,853.653,10.0,0.0
4895,53.342,-2.06,3.726
4896,-0.0,-0.0,-0.0
4897,440.512,-4.072,9.01
4898,669.89,8.97,4.676
4899,-256.189,9.977,-0.041
4900,107.608,6.796,2.273
4901,9.412,-0.177,1.185
4902,-494.098,-8.749,-3.907
4903,591.065,-8.897,0.666
4904,528.554,9.356,5.042
4905,-85.995,1.688,-3.925
4906,519.691,9.945,0.368
4907,254.686,-7.61,2.643
4908,-2.155,-0.672,-0.622
4909,95.322,-0.889,4.878
4910,614.549,8.222,7.659
4911,-65.877,5.131,-2.997
4912,0.0,0.0,0.0
4913,88.937,-7.992,0.529
4914,-0.0,-0.0,-0.0
4915,35.297,-2.303,1.394
4916,21.3,1.692,2.172
4917,-0.874,0.085,-0.335
4918,0.914,0.15,0.205
4919,55.193,-0.786,4.526
4920,-461.811,-11.06,-2.731
4921,18.775,-0.264,1.687
4922,2.563,0.977,0.83
4923,-42.709,2.892,-1.229
4924,606.837,8.558,6.086
4925,53.53,-1.594,4.136
4926,-963.981,-10.0,-0.0
4927,7.529,-0.759,0.997
4928,354.489,8.857,6.497
4929,-0.04,0.003,-0.01
4930,182.455,9.887,0.215
4931,483.247,-4.263,6.112
4932,-8.283,-0.927,-1.035
4933,121.559,-2.222,5.376
4934,26.501,2.229,2.215
4935,-9.628,1.165,-0.565
4936,26.325,4.426,2.263
4937,48.104,-1.628,4.185
4938,-392.829,-7.634,-5.403
4939,971.687,-9.912,0.106
4940,838.036,9.758,1.388
4941,-153.585,3.746,-5.846
4942,447.1,9.045,2.532
4943,0.492,-0.027,0.236
4944,-614.663,-10.881,-1.755
4945,229.179,-8.88,1.695
4946,292.049,8.66,2.467
4947,-502.703,4.209,-8.478
4948,571.142,10.0,0.0
4949,320.941,-6.125,6.075
4950,-1013.5,-9.467,-3.064
4951,93.44,-5.878,5.095
4952,677.686,10.632,9.304
4953,-0.0,0.0,-0.0
4954,566.344,10.0,0.0
4955,211.863,-2.599,9.543
4956,-1140.419,-10.0,-0.0
4957,241.234,-2.877,6.523
4958,0.0,0.0,0.0
4959,-71.182,2.866,-1.463
4960,341.329,10.325,1.314
4961,334.436,-9.35,1.137
4962,-435.698,-7.761,-4.309
4963,11.439,-0.397,1.129
4964,338.04,9.308,1.324
4965,-334.743,2.216,-9.119
4966,71.7,3.31,4.375
4967,479.137,-9.927,0.142
4968,-66.097,-3.787,-4.688
4969,17.637,-0.854,1.403
4970,597.74,10.0,0.0
4971,-7.995,0.276,-1.3
4972,119.668,5.015,3.545
4973,630.789,-7.716,2.861
4974,-331.306,-8.453,-3.713
4975,211.168,-3.313,6.102
4976,309.358,9.561,1.714
4977,-6.952,0.357,-1.629
4978,39.419,4.483,1.642
4979,58.535,-1.237,3.705
4980,-650.601,-10.0,-0.0
4981,466.484,-10.0,0.0
4982,39.369,3.151,2.508
4983,-531.459,10.0,-0.0
4984,367.961,8.056,11.251
4985,1167.64,10.0,0.0
4986,-158.818,4.106,-2.79
4987,490.412,9.296,2.081
4988,856.182,-9.931,0.075
4989,-231.866,-6.046,-6.822
4990,11.895,-0.846,2.317
4991,683.072,8.587,5.248
4992,-39.126,2.908,-1.871
4993,210.116,8.334,1.79
4994,42.056,-3.003,3.775
4995,-28.656,-2.974,-1.776
4996,300.069,-3.931,8.294
4997,40.873,4.938,3.369
4998,-40.551,1.97,-6.303
4999,52.846,3.031,4.87
5000,618.302,-8.279,2.366
